Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,text1,image1,text2,image2,unique_pair,image_similarity,text_similarity
380,58823,Where is the highchair?,eng,left,435,14643,14642,,1,garrison_bergelson_2020,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair9.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe18.jpg,14642_14643,0.70979995,0.72771233
381,58824,Where is the highchair?,eng,left,435,14330,14306,,1,garrison_bergelson_2020,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair.jpg,sippycup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sippycup.jpg,14306_14330,0.6900596,0.69670606
382,58834,Do you see the highchair?,eng,right,435,14651,14652,,1,garrison_bergelson_2020,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair10.jpg,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/pacifier5.jpg,14651_14652,0.6635989,0.65438426
383,58840,Where is the highchair?,eng,right,435,14561,14562,,1,garrison_bergelson_2020,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair7.jpg,sippycup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sippycup3.jpg,14561_14562,0.70529413,0.69670606
384,58841,Where is the horse?,eng,left,435,14386,14385,,1,garrison_bergelson_2020,horse,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/horse.jpg,owl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/owl.jpg,14385_14386,0.68351495,0.82429224
385,58842,Where is the horse?,eng,left,435,14382,14381,,1,garrison_bergelson_2020,horse,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/horse8.jpg,owl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/owl8.jpg,14381_14382,0.67031157,0.82429224
386,58852,Look at the keys?,eng,left,435,14423,14396,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg,14396_14423,0.65510815,0.8093744
387,58854,Look at the keys?,eng,left,435,14308,14396,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg,14308_14396,0.6366607,0.8054981
388,58856,Look at the keys?,eng,left,435,14397,14396,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg,glasses,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sunglasses2.jpg,14396_14397,0.68510634,0.7850556
389,58858,Look at the keys?,eng,left,435,14463,14464,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys6.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water28.jpg,14463_14464,0.6568158,0.82879883
390,58862,Do you see the keys?,eng,right,435,14410,14409,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys5.jpg,hat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/hat7.jpg,14409_14410,0.70131755,0.75040865
391,58864,Look at the keys?,eng,right,435,14607,14608,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys9.jpg,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk14.jpg,14607_14608,0.6046512,0.8093744
392,58866,Look at the keys?,eng,right,435,14485,14484,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys7.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe16.jpg,14484_14485,0.6222184,0.8054981
393,58868,Look at the keys?,eng,right,435,14401,14402,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys4.jpg,glasses,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sunglasses4.jpg,14401_14402,0.7270312,0.7850556
394,58870,Look at the keys?,eng,right,435,14353,14396,,1,garrison_bergelson_2020,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg,14353_14396,0.64031124,0.82879883
395,58875,Where is the kitty?,eng,left,435,14351,14315,,1,garrison_bergelson_2020,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty.jpg,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey.jpg,14315_14351,0.71198916,0.8709074
396,58876,Where is the kitty?,eng,left,435,14535,14536,,1,garrison_bergelson_2020,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty14.jpg,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey21.jpg,14535_14536,0.7137388,0.8709074
397,58877,Can you find the kitty?,eng,left,435,14316,14315,,1,garrison_bergelson_2020,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty.jpg,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puppy2.jpg,14315_14316,0.7444532,0.93097997
398,58878,Can you find the kitty?,eng,left,435,14302,14301,,1,garrison_bergelson_2020,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty12.jpg,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puppy14.jpg,14301_14302,0.79352915,0.93097997
399,58894,Look at the maraca?,eng,left,435,14526,14525,,1,garrison_bergelson_2020,maraca,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/maraca3.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoes4.jpg,14525_14526,0.62036866,0.7356781
400,58896,Look at the maraca?,eng,right,435,14494,14519,,1,garrison_bergelson_2020,maraca,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/maraca.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoes2.jpg,14494_14519,0.5607588,0.7356781
401,58902,Where is the milk?,eng,left,435,14517,14423,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/paci.jpg,14423_14517,0.659899,0.77083665
402,58903,Where is the milk?,eng,left,435,14686,14687,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk17.jpg,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/paci8.jpg,14686_14687,0.786018,0.77083665
403,58904,Do you see the milk?,eng,left,435,14404,14423,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone.jpg,14404_14423,0.63601255,0.86918396
404,58906,Do you see the milk?,eng,left,435,14422,14423,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg,remote,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/remote.jpg,14422_14423,0.58380765,0.81418115
405,58907,Do you see the milk?,eng,left,435,14418,14417,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk100.jpg,remote,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/remote100.jpg,14417_14418,0.6673985,0.81418115
406,58908,Where is the milk?,eng,left,435,14487,14486,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk1.jpg,wagon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/wagon1.jpg,14486_14487,0.73288274,0.77929205
407,58916,Do you see the milk?,eng,right,435,14591,14592,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk13.jpg,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone16.jpg,14591_14592,0.73176944,0.86918396
408,58919,Where is the milk?,eng,right,435,14482,14483,,1,garrison_bergelson_2020,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk9.jpg,wagon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/wagon.jpg,14482_14483,0.5440161,0.77929205
409,58925,Where is the monkey?,eng,left,435,14434,14433,,1,garrison_bergelson_2020,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey20.jpg,teddybear,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/teddy6.jpg,14433_14434,0.7653462,0.85982317
410,58927,Can you find the monkey?,eng,left,435,14383,14351,,1,garrison_bergelson_2020,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey.jpg,tiger,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/tiger.jpg,14351_14383,0.76477295,0.8553012
411,58928,Can you find the monkey?,eng,left,435,14387,14388,,1,garrison_bergelson_2020,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey19.jpg,tiger,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/tiger5.jpg,14387_14388,0.79072905,0.8553012
412,58932,Where is the monkey?,eng,right,435,14430,14351,,1,garrison_bergelson_2020,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/monkey.jpg,teddybear,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/teddy2.jpg,14351_14430,0.62233406,0.85982317
413,58959,Where is the pacifier?,eng,left,435,14617,14616,,1,garrison_bergelson_2020,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/pacifier4.jpg,remote,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/remote3.jpg,14616_14617,0.6061105,0.7338836
414,58961,Where is the pacifier?,eng,left,435,14353,14613,,1,garrison_bergelson_2020,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/pacifier.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg,14353_14613,0.57673603,0.77561086
415,58962,Where is the pacifier?,eng,left,435,14667,14668,,1,garrison_bergelson_2020,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/pacifier6.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water31.jpg,14667_14668,0.733555,0.77561086
416,58964,Where is the pacifier?,eng,right,435,14422,14613,,1,garrison_bergelson_2020,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/pacifier.jpg,remote,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/remote.jpg,14422_14613,0.68008274,0.7338836
417,58979,Where is the phone?,eng,left,435,14308,14404,,1,garrison_bergelson_2020,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg,14308_14404,0.5911488,0.8606483
418,58980,Where is the phone?,eng,left,435,14406,14405,,1,garrison_bergelson_2020,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone12.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe12.jpg,14405_14406,0.59447044,0.8606483
419,59027,Where is the puzzle?,eng,left,435,14353,14654,,1,garrison_bergelson_2020,puzzle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puzzle.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg,14353_14654,0.4789956,0.86735374
420,59028,Where is the puzzle?,eng,left,435,14658,14659,,1,garrison_bergelson_2020,puzzle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puzzle9.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water30.jpg,14658_14659,0.5473477,0.86735374
421,59065,Can you find the shoe?,eng,left,435,14440,14308,,1,garrison_bergelson_2020,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg,tablet,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/tablet.jpg,14308_14440,0.54208887,0.79402864
422,59088,Can you find the shoe?,eng,right,435,14443,14442,,1,garrison_bergelson_2020,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe14.jpg,tablet,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/tablet2.jpg,14442_14443,0.6758012,0.79402864
423,59124,Where is the slide?,eng,left,435,14456,14633,,1,garrison_bergelson_2020,slide,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/slide.jpg,table,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/table.jpg,14456_14633,0.736123,0.79217136
424,59125,Where is the slide?,eng,left,435,14638,14639,,1,garrison_bergelson_2020,slide,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/slide7.jpg,table,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/table6.jpg,14638_14639,0.779847,0.79217136
425,59128,Where is the sock?,eng,left,435,14353,14354,,1,garrison_bergelson_2020,socks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sock.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg,14353_14354,0.5780231,0.81514376
426,59130,Where is the sock?,eng,right,435,14348,14349,,1,garrison_bergelson_2020,socks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sock6.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water25.jpg,14348_14349,0.62848604,0.81514376
427,59150,Look at the spoon?,eng,left,435,14353,14372,,1,garrison_bergelson_2020,spoon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water.jpg,14353_14372,0.65617776,0.8436857
428,59166,Look at the spoon?,eng,right,435,14407,14408,,1,garrison_bergelson_2020,spoon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/spoon15.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/water27.jpg,14407_14408,0.7547419,0.8436857
429,59242,Where is the truck?,eng,left,435,14543,14542,,1,garrison_bergelson_2020,truck,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/truck.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/waterbottle.jpg,14542_14543,0.5953777,0.84725827
430,59243,Where is the truck?,eng,left,435,14541,14540,,1,garrison_bergelson_2020,truck,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/truck24.jpg,water,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/waterbottle2.jpg,14540_14541,0.6378567,0.84725827
431,19583,Hvor er eple?,nor,left,153,4767,4759,,1,kartushina_2019,apple,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/apple.png,foot,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/foot.png,4759_4767,0.79829353,0.8234412
432,19587,Ser du banan?,nor,right,153,4766,4758,,1,kartushina_2019,banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/banana.png,hair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/hair.png,4758_4766,0.73411167,0.8124407
433,19591,Kan du finne mage?,nor,left,153,4757,4765,,1,kartushina_2019,belly,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/belly.png,cookie,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/cookie.png,4757_4765,0.55146337,0.756099
434,19593,Se på bok.,nor,left,153,4771,4763,,1,kartushina_2019,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/book.png,jacket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/jacket.png,4763_4771,0.6382228,0.8287269
435,19597,Se på brød.,nor,right,153,4768,4760,,1,kartushina_2019,bread,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/bread.png,leg,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/leg.png,4760_4768,0.65378755,0.80792195
436,19599,Ser du bil?,nor,right,153,4772,4764,,1,kartushina_2019,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/car.png,couch,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/couch.png,4764_4772,0.580137,0.8149666
437,19603,Hvor er katt?,nor,right,153,4770,4762,,1,kartushina_2019,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/cat.png,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/keys.png,4762_4770,0.69572806,0.8079189
438,19613,Kan du finne hund?,nor,left,153,4769,4761,,1,kartushina_2019,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/dog.png,glasses,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kartushina_2019/raw_data/stimulus_images/glasses.png,4761_4769,0.6117036,0.8260174
439,112936,Look! Can you find la jolie cow?,multiple,left,780,29462,29455,,0,kremin_2021,cow,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/cow_L.png,froggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/froggy_L.png,29455_29462,0.6769205,0.8081796
440,112940,Look! Can you find le bon bunny?,multiple,left,780,29456,29461,,0,kremin_2021,bunny,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/bunny_L.png,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/dog_L.png,29456_29461,0.80315906,0.88387287
441,112941,Look! Can you find le bon duck?,multiple,left,780,29457,29459,,0,kremin_2021,duck,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/duck_L.png,fish,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/fish_L.png,29457_29459,0.7384004,0.8664166
442,112948,Look! Can you find le petit monkey?,multiple,left,780,29458,29460,,0,kremin_2021,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/monkey_L.png,sheep,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/sheep_L.png,29458_29460,0.7062131,0.8502868
443,113032,Regarde ! Peux-tu trouver la jolie grenouille ?,fre,left,780,29455,29454,,0,kremin_2021,froggy,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/froggy_L.png,cow,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/cow_L.png,29454_29455,0.6769205,0.8081796
447,113040,Regarde ! Peux-tu trouver le gentil chien ?,fre,left,780,29452,29451,,0,kremin_2021,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/dog_L.png,bunny,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/bunny_L.png,29451_29452,0.80315906,0.88387287
449,113044,Regarde ! Peux-tu trouver le petit mouton ?,fre,left,780,29450,29449,,0,kremin_2021,sheep,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/sheep_L.png,monkey,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/kremin_2021/raw_data/stimuli/monkey_L.png,29449_29450,0.7062131,0.8502868
451,2902,"Look, a banana! Where is the banana?",eng,left,21,685,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Saw,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Saw.jpg,685_694,0.6865556,0.79179513
452,2903,"Look, a banana! Where is the banana?",eng,left,21,687,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Sofa,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Sofa.jpg,687_694,0.63148654,0.7223187
453,2904,"Look, a banana! Where is the banana?",eng,left,21,689,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Wrench,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Wrench.jpg,689_694,0.72296,0.7563448
454,2905,"Look, a banana! Where is the banana?",eng,left,21,691,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Table,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Table.jpg,691_694,0.6786769,0.7616663
455,2906,"Look, a banana! Where is the banana?",eng,left,21,693,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Knife,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Knife.jpg,693_694,0.706816,0.831927
456,2907,"Look, a banana! Where is the banana?",eng,left,21,695,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Bowl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Bowl.jpg,694_695,0.6908166,0.7934887
457,2908,"Look, a banana! Where is the banana?",eng,left,21,697,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Fork,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Fork.jpg,694_697,0.7836462,0.80208474
458,2909,"Look, a banana! Where is the banana?",eng,left,21,699,694,,0,luchkina_waxman_2024,Banana,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/target/Banana.jpg,Spoon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/luchkina_waxman_2024/raw_data/images/distractor/Spoon.jpg,694_699,0.77634746,0.8202218
